	object_0	object_1	answer	labels	text	preds	prob: Neutral	prob: objekt1	prob: objekt2
412	Ruby	PHP	Ruby IS easier to learn than PHP though.	1	[FIRST_ENTITY] IS easier to learn than [SECOND_ENTITY] though.	1	0.020797158	0.9722569	0.0069460277
413	Leica	Nikon	If panasonic and Oly want to impress the user of m4/3 ,..just give us more Fast High Quality Glass both fixed or zoom,..and also improve the DR and High ISO,.. ,.I 've already tired with a lot unnecessary feature and innovation ,,just make it simple but solid both camera or lens,..look @ Leica ,Nikon and Canon manual ,..it simple but yet a lot of people love it	0	If panasonic and Oly want to impress the user of m4/3 ,..just give us more Fast High Quality Glass both fixed or zoom,..and also improve the DR and High ISO,.. ,.I 've already tired with a lot unnecessary feature and innovation ,,just make it simple but solid both camera or lens,..look @ [FIRST_ENTITY] ,[SECOND_ENTITY] and Canon manual ,..it simple but yet a lot of people love it	0	0.9985903	0.000551135	0.0008584754
414	Java	Ruby	import Java class into Ruby	0	import [FIRST_ENTITY] class into [SECOND_ENTITY]	0	0.9933717	0.0034824084	0.0031459092
415	Eclipse	NetBeans	Actually having used Eclipse, Intellij and NetBeans.	0	Actually having used [FIRST_ENTITY], Intellij and [SECOND_ENTITY].	0	0.99859136	0.0005482764	0.00086030766
416	mobile	wallet	So hop on the mobile wallet bandwagon and become a better product today!	0	So hop on the [FIRST_ENTITY] [SECOND_ENTITY] bandwagon and become a better product today!	0	0.9985827	0.00055564125	0.00086162175
417	Perl	JavaScript	Perhaps someone could write a simple Perl or JavaScript to translate between the named and numbered entities to make the XML source easier to read.	0	Perhaps someone could write a simple [FIRST_ENTITY] or [SECOND_ENTITY] to translate between the named and numbered entities to make the XML source easier to read.	0	0.9986224	0.0005299942	0.0008476317
418	Objective-C	Swift	Just use existing Objective-C APIs in Swift.	0	Just use existing [FIRST_ENTITY] APIs in [SECOND_ENTITY].	0	0.99763	0.0010867869	0.0012832509
419	Oracle	MySQL	Some Oracle and MySQL.	0	Some [FIRST_ENTITY] and [SECOND_ENTITY].	0	0.99859196	0.00054691115	0.00086113147
420	Hewlett-Packard	Intel	Down: Apple, Google, Cisco Systems, Oracle, Hewlett-Packard, Intel, eBay, Yahoo.	0	Down: Apple, Google, Cisco Systems, Oracle, [FIRST_ENTITY], [SECOND_ENTITY], eBay, Yahoo.	0	0.9986237	0.0005292714	0.00084695854
421	Oracle	MySQL	Oracle/MSSQL/Postgrese/MySQL.	0	[FIRST_ENTITY]/MSSQL/Postgrese/[SECOND_ENTITY].	0	0.99857366	0.00056003814	0.00086630293
422	psp	wii	I was convinced that the Lite would crush the psp, providing solid income until the wii started selling.	0	I was convinced that the Lite would crush the [FIRST_ENTITY], providing solid income until the [SECOND_ENTITY] started selling.	0	0.96412957	0.02367555	0.012194854
423	Microsoft	IBM	Microsoft commoditized NetWare by emulating it, and IBM succeeded just by making better hardware.	0	[FIRST_ENTITY] commoditized NetWare by emulating it, and [SECOND_ENTITY] succeeded just by making better hardware.	0	0.98628193	0.007585097	0.006133016
424	Java	Objective-C	But I would suggest learning Python so well that you have a certain skillset first, because 1) programming (and debugging) on the PC is easier than on a smartphone and 2) learning Java or even Objective-C will be far easier if you know another language well first.	0	But I would suggest learning Python so well that you have a certain skillset first, because 1) programming (and debugging) on the PC is easier than on a smartphone and 2) learning [FIRST_ENTITY] or even [SECOND_ENTITY] will be far easier if you know another language well first.	0	0.9955983	0.0022041523	0.0021974004
425	NetBeans	Eclipse	NetBeans 5.5, Eclipse 3.2.x,	0	[FIRST_ENTITY] 5.5, [SECOND_ENTITY] 3.2.x,	0	0.9981791	0.00078147714	0.0010394872
426	Ruby	Python	@Gregg - can you please quantify how PHP, Ruby, Python are 'MUCH better' than ColdFusion?	0	@Gregg - can you please quantify how PHP, [FIRST_ENTITY], [SECOND_ENTITY] are 'MUCH better' than ColdFusion?	0	0.9986041	0.0005425679	0.0008532895
427	Sony	Apple	Sony behaves like Apple but without the ability to make something better than what it is trying to emulate.	2	[FIRST_ENTITY] behaves like [SECOND_ENTITY] but without the ability to make something better than what it is trying to emulate.	2	0.23277865	0.060567267	0.706654
428	Ruby	PHP	This seems to be the real weakness of RoR; Ruby in itself seems OK performance-wise, slower than PHP for example but not catastrophically so.	2	This seems to be the real weakness of RoR; [FIRST_ENTITY] in itself seems OK performance-wise, slower than [SECOND_ENTITY] for example but not catastrophically so.	2	0.01154959	0.009836761	0.9786137
429	Windows 8	Windows 7	Yes, Windows 8 is better than Windows 7 under the hood in many, many ways.	1	Yes, [FIRST_ENTITY] is better than [SECOND_ENTITY] under the hood in many, many ways.	1	0.021204233	0.9717843	0.007011398
430	Ford	Nissan	Action Auto Group offer a superior range of new cars at our Gympie dealership, including Ford , Nissan , Subaru and KIA .	0	Action Auto Group offer a superior range of new cars at our Gympie dealership, including [FIRST_ENTITY] , [SECOND_ENTITY] , Subaru and KIA .	0	0.998607	0.00054074475	0.00085235824
431	beer	juice	A decent fruit beer as it was not too sweet nor too juice-like.	0	A decent fruit [FIRST_ENTITY] as it was not too sweet nor too [SECOND_ENTITY]-like.	0	0.9739076	0.016157558	0.009934775
432	wii	playstation	wii U and playstation 4 are looking better and better to consumers.	0	[FIRST_ENTITY] U and [SECOND_ENTITY] 4 are looking better and better to consumers.	0	0.99859315	0.0005492707	0.0008575246
433	Cadillac	Lexus	Some Auto Dealers in San Mateo County CA Are Much Better Than Others The Prime Buyer's Report lists these automobile dealerships in San Mateo County: Autobahn Motors, Putnam Chevrolet Cadillac Inc, Serramonte Ford Used Cars, Toyota 101, Putnam Lexus, Boardwalk Auto Center, Peter Pan Motors Inc, Grace Honda, BMW Specialist.	0	Some Auto Dealers in San Mateo County CA Are Much Better Than Others The Prime Buyer's Report lists these automobile dealerships in San Mateo County: Autobahn Motors, Putnam Chevrolet [FIRST_ENTITY] Inc, Serramonte Ford Used Cars, Toyota 101, Putnam [SECOND_ENTITY], Boardwalk Auto Center, Peter Pan Motors Inc, Grace Honda, BMW Specialist.	0	0.9948296	0.0026477717	0.0025226043
434	california	virginia	Hubby's condition is worse, but we've seen some new docs and sent medical records and MRIs out to some specialsts in california and virginia.	0	Hubby's condition is worse, but we've seen some new docs and sent medical records and MRIs out to some specialsts in [FIRST_ENTITY] and [SECOND_ENTITY].	0	0.9986166	0.0005342439	0.0008490944
435	psp	ds	psp vs. ds	0	[FIRST_ENTITY] vs. [SECOND_ENTITY]	0	0.99858093	0.0005550484	0.0008639484
436	california	georgia	Let's take a look ten years down the road and see who is better off california or georgia.	0	Let's take a look ten years down the road and see who is better off [FIRST_ENTITY] or [SECOND_ENTITY].	0	0.99858034	0.0005573092	0.0008623196
437	Perl	PHP	While Ruby/Python/Perl/PHP are interesting and can do some things better/nicer than Java, I think that it will take some time for one of these languages to be on a par with Java.	0	While Ruby/Python/[FIRST_ENTITY]/[SECOND_ENTITY] are interesting and can do some things better/nicer than Java, I think that it will take some time for one of these languages to be on a par with Java.	0	0.9985469	0.0005769269	0.0008761226
438	Java	Groovy	If you're mostly dealing with Java development, Groovy is a FAR better choice than Ruby for scripting.	0	If you're mostly dealing with [FIRST_ENTITY] development, [SECOND_ENTITY] is a FAR better choice than Ruby for scripting.	2	0.0095335245	0.008852536	0.981614
439	basketball	volleyball	And you are right about the lighting being much better than indoor youth basketball or volleyball.	0	And you are right about the lighting being much better than indoor youth [FIRST_ENTITY] or [SECOND_ENTITY].	0	0.9986172	0.00053377135	0.00084901066
440	aluminum	metal	As well, aluminum would be a cooler, reflective metal than steel.	0	As well, [FIRST_ENTITY] would be a cooler, reflective [SECOND_ENTITY] than steel.	0	0.9582413	0.02753508	0.014223648
441	minivan	suv	minivan, suv.	0	[FIRST_ENTITY], [SECOND_ENTITY].	0	0.9985947	0.0005466292	0.00085862
442	Java	Haskell	Node.js is a bit slower, Java and Haskell are pretty much on par.	0	Node.js is a bit slower, [FIRST_ENTITY] and [SECOND_ENTITY] are pretty much on par.	0	0.9985788	0.0005579444	0.00086325017
443	Chevrolet	Toyota	The Chevrolet Prizm (replacing the Geo Prizm) had two main differences from the Toyota Corolla, though they were made in the same plant: it used the Japanese intake manifold and tuning, and put in a Delco stereo, which provided better sound quality but required a replumbing of the center stack as the Delco unit is taller than the Denso.	0	The [FIRST_ENTITY] Prizm (replacing the Geo Prizm) had two main differences from the [SECOND_ENTITY] Corolla, though they were made in the same plant: it used the Japanese intake manifold and tuning, and put in a Delco stereo, which provided better sound quality but required a replumbing of the center stack as the Delco unit is taller than the Denso.	0	0.5336944	0.26841018	0.1978955
444	USB	Bluetooth	If they included a USB connected Bluetooth transmitter/receiver with the unit, it would probably be much better.	0	If they included a [FIRST_ENTITY] connected [SECOND_ENTITY] transmitter/receiver with the unit, it would probably be much better.	0	0.9985996	0.00054538215	0.0008551218
445	OpenGL	Direct3D	Any software company wants as huge a target audience as possible, so for them it's much better to write OpenGL-based apps instead of apps based on Direct3D.	1	Any software company wants as huge a target audience as possible, so for them it's much better to write [FIRST_ENTITY]-based apps instead of apps based on [SECOND_ENTITY].	1	0.025183583	0.96715564	0.007660836
446	Toyota	BMW	"Indeed, it's hard to see how any modern-day car maker can support more than three truly distinctive brands -- a buzzy, ""what's new"" brand (Scion, Mini); a value-for-money, hassle-free-transportation brand (Toyota); and a distinctive ""aspirational"" brand for folks who just need something better than the other fellow's (Lexus, BMW)."	0	"Indeed, it's hard to see how any modern-day car maker can support more than three truly distinctive brands -- a buzzy, ""what's new"" brand (Scion, Mini); a value-for-money, hassle-free-transportation brand ([FIRST_ENTITY]); and a distinctive ""aspirational"" brand for folks who just need something better than the other fellow's (Lexus, [SECOND_ENTITY])."	0	0.9541796	0.03364242	0.012178029
447	Windows XP	Windows Vista	While Windows XP was compatible with over 90 percent of the then-current hardware at its launch, Windows Vista offers even better compatibility.	2	While [FIRST_ENTITY] was compatible with over 90 percent of the then-current hardware at its launch, [SECOND_ENTITY] offers even better compatibility.	2	0.0105754165	0.008668863	0.98075575
448	fishing	camping	We arrived in the town, a tiny fishing village on Lake Superior, and bought some food and camping supplies.	0	We arrived in the town, a tiny [FIRST_ENTITY] village on Lake Superior, and bought some food and [SECOND_ENTITY] supplies.	0	0.99843997	0.000636442	0.00092361687
449	paint	chalk	So, I think I missed it... does the paint work better than 'chalk'?	1	So, I think I missed it... does the [FIRST_ENTITY] work better than '[SECOND_ENTITY]'?	1	0.082525045	0.9028956	0.014579349
450	AWK	Sed	Standard config files are way easier to parse from command line using tools like AWK/Sed and so forth.	0	Standard config files are way easier to parse from command line using tools like [FIRST_ENTITY]/[SECOND_ENTITY] and so forth.	0	0.9986004	0.00054511975	0.00085445447
451	Advil	Motrin	Among them, Advil and Motrin may have some subtle differences.	0	Among them, [FIRST_ENTITY] and [SECOND_ENTITY] may have some subtle differences.	0	0.99861586	0.0005328783	0.0008512302
452	kennedy	nixon	John F. kennedy did barely better against Richard nixon.	1	John F. [FIRST_ENTITY] did barely better against Richard [SECOND_ENTITY].	2	0.015833072	0.009323575	0.9748434
453	Advil	Motrin	Ibuprofen is marketed under the names Advil®, or Motrin®.	0	Ibuprofen is marketed under the names [FIRST_ENTITY]®, or [SECOND_ENTITY]®.	0	0.9986065	0.00054130895	0.0008522871
454	plastic	concrete	"But isn't it better to have plastic with some ""give"" than concrete which would crack??"	1	"But isn't it better to have [FIRST_ENTITY] with some ""give"" than [SECOND_ENTITY] which would crack??"	1	0.027050614	0.964996	0.007953435
455	Oracle	PostgreSQL	The change initially started as part of a personal crusade against Michael Widenius' selfish attack on the Oracle Sun deal but the fact that PostgreSQL also happens to be awesome makes the transition even easier!	0	The change initially started as part of a personal crusade against Michael Widenius' selfish attack on the [FIRST_ENTITY] Sun deal but the fact that [SECOND_ENTITY] also happens to be awesome makes the transition even easier!	2	0.015725022	0.0090182135	0.9752568
456	potato	bread	The potato flat bread that accompanies it is amazing and the house-made sausages are solid too.	0	The [FIRST_ENTITY] flat [SECOND_ENTITY] that accompanies it is amazing and the house-made sausages are solid too.	0	0.99855274	0.00057202805	0.0008753218
457	Oracle	PostgreSQL	Adabas D Ingres Oracle (OCI7 and OCI8) dBase InterBase Ovrimos Empress FrontBase PostgreSQL FilePro (read-only) mSQL Solid Hyperwave Direct MS-SQL Sybase IBM DB2 MySQL Velocis Informix ODBC Unix dbm	0	Adabas D Ingres [FIRST_ENTITY] (OCI7 and OCI8) dBase InterBase Ovrimos Empress FrontBase [SECOND_ENTITY] FilePro (read-only) mSQL Solid Hyperwave Direct MS-SQL Sybase IBM DB2 MySQL Velocis Informix ODBC Unix dbm	0	0.99853575	0.00058304786	0.00088123366
458	ipod	iphone	Superior ipod? and iphone?	0	Superior [FIRST_ENTITY]? and [SECOND_ENTITY]?	0	0.9986118	0.0005374167	0.0008508047
459	OpenGL	Direct3D	For those that mention that OpenGL pipeline is much worse on Windows, remember that ON WINDOWS you were already getting an accelerated pipeline with DirectDraw/Direct3D.	2	For those that mention that [FIRST_ENTITY] pipeline is much worse on Windows, remember that ON WINDOWS you were already getting an accelerated pipeline with DirectDraw/[SECOND_ENTITY].	0	0.97243506	0.01608015	0.011484724
